Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-37940-80-6,172.16.0.1,37940,192.168.10.50,80,6,5/7/17 10:32,2,1,1,1983,0,1983,1983,1983,0,0,0,0,0,992000000,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,500000,500000,0,1983,1322,1144.885584,1310763,0,1,0,0,1,0,0,0,1,1983,1983,0,32,0,0,0,0,0,0,1,1983,1,0,235,235,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-37962-80-6,172.16.0.1,37962,192.168.10.50,80,6,5/7/17 10:32,4,1,1,1983,0,1983,1983,1983,0,0,0,0,0,496000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,250000,250000,0,1983,1322,1144.885584,1310763,0,1,0,0,1,0,0,0,1,1983,1983,0,32,0,0,0,0,0,0,1,1983,1,0,235,235,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-37964-80-6,172.16.0.1,37964,192.168.10.50,80,6,5/7/17 10:32,63,1,2,1448,535,1448,1448,1448,0,535,0,267.5,378.3021279,31500000,47619.04762,31.5,43.13351365,62,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,32,64,15873.01587,31746.03175,0,1448,857.75,715.7030925,512230.9167,0,0,0,0,1,0,0,0,2,1143.666667,1448,267.5,32,0,0,0,0,0,0,1,1448,2,535,235,235,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-37970-80-6,172.16.0.1,37970,192.168.10.50,80,6,5/7/17 10:32,199,1,2,1448,535,1448,1448,1448,0,535,0,267.5,378.3021279,9964824.121,15075.37688,99.5,130.8147545,192,7,0,0,0,0,0,7,7,0,7,7,0,0,0,0,32,64,5025.125628,10050.25126,0,1448,857.75,715.7030925,512230.9167,0,0,0,0,1,0,0,0,2,1143.666667,1448,267.5,32,0,0,0,0,0,0,1,1448,2,535,235,235,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-37944-80-6,172.16.0.1,37944,192.168.10.50,80,6,5/7/17 10:32,4,1,1,1983,0,1983,1983,1983,0,0,0,0,0,496000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,250000,250000,0,1983,1322,1144.885584,1310763,0,1,0,0,1,0,0,0,1,1983,1983,0,32,0,0,0,0,0,0,1,1983,1,0,235,235,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-37894-80-6,172.16.0.1,37894,192.168.10.50,80,6,5/7/17 10:32,4,1,1,1983,0,1983,1983,1983,0,0,0,0,0,496000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,250000,250000,0,1983,1322,1144.885584,1310763,0,1,0,0,1,0,0,0,1,1983,1983,0,32,0,0,0,0,0,0,1,1983,1,0,235,235,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-48616-80-6,172.16.0.1,48616,192.168.10.50,80,6,5/7/17 10:33,5002264,3,1,0,0,0,0,0,0,0,0,0,0,0,0.799637924,1667421.333,2887589.953,5001723,83,5002264,2501132,3536369.706,5001723,541,0,0,0,0,0,0,0,0,0,104,40,0.599728443,0.199909481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-48590-80-6,172.16.0.1,48590,192.168.10.50,80,6,5/7/17 10:33,75,1,1,0,0,0,0,0,0,0,0,0,0,0,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,460,277,0,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-48618-80-6,172.16.0.1,48618,192.168.10.50,80,6,5/7/17 10:33,10785,5,3,356,1964,356,0,71.2,159.20804,1964,0,654.6666667,1133.915929,215113.5837,741.7709782,1540.714286,1797.067399,4899,68,10785,2696.25,1973.769216,4899,699,8577,4288.5,1774.130914,5543,3034,0,0,0,0,168,104,463.6068614,278.1641168,0,1964,257.7777778,650.5754718,423248.4444,0,0,0,1,0,0,0,0,0,290,71.2,654.6666667,168,0,0,0,0,0,0,5,356,3,1964,29200,235,1,32,0,0,0,0,0,0,0,0,Malicious
172.16.0.1-192.168.10.50-48620-80-6,172.16.0.1,48620,192.168.10.50,80,6,5/7/17 10:33,111489324,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.76278787,0.071755749,15900000,41500000,110000000,81,111000000,27900000,54800000,110000000,674,110000000,55000000,77800000,110000000,5614,0,0,0,0,168,104,0.044847343,0.026908406,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5699,0,5699,5699,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48624-80-6,172.16.0.1,48624,192.168.10.50,80,6,5/7/17 10:33,111478616,5,3,525,0,520,0,105,232.0021552,0,0,0,0,4.709423375,0.071762642,15900000,41500000,110000000,54,111000000,27900000,54700000,110000000,653,110000000,55000000,77800000,110000000,5375,0,0,0,0,168,104,0.044851651,0.026910991,0,520,58.33333333,173.1328969,29975,0,0,0,1,0,0,0,0,0,65.625,105,0,168,0,0,0,0,0,0,5,525,3,0,29200,235,2,32,5456,0,5456,5456,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48622-80-6,172.16.0.1,48622,192.168.10.50,80,6,5/7/17 10:33,111483834,5,3,525,0,520,0,105,232.0021552,0,0,0,0,4.70920295,0.071759283,15900000,41500000,110000000,55,111000000,27900000,54700000,110000000,706,110000000,55000000,77800000,110000000,5263,0,0,0,0,168,104,0.044849552,0.026909731,0,520,58.33333333,173.1328969,29975,0,0,0,1,0,0,0,0,0,65.625,105,0,168,0,0,0,0,0,0,5,525,3,0,29200,235,2,32,5318,0,5318,5318,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48626-80-6,172.16.0.1,48626,192.168.10.50,80,6,5/7/17 10:33,111473627,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.745517072,0.071765854,15900000,41500000,110000000,51,111000000,27900000,54700000,110000000,791,110000000,55000000,77800000,110000000,5558,0,0,0,0,168,104,0.044853659,0.026912195,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5620,0,5620,5620,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48628-80-6,172.16.0.1,48628,192.168.10.50,80,6,5/7/17 10:33,111468413,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.754710198,0.071769211,15900000,41500000,110000000,64,111000000,27900000,54700000,110000000,792,110000000,55000000,77800000,110000000,5618,0,0,0,0,168,104,0.044855757,0.026913454,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5683,0,5683,5683,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48630-80-6,172.16.0.1,48630,192.168.10.50,80,6,5/7/17 10:33,111463244,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.745959125,0.071772539,15900000,41500000,110000000,51,111000000,27900000,54700000,110000000,819,110000000,55000000,77800000,110000000,5566,0,0,0,0,168,104,0.044857837,0.026914702,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5681,0,5681,5681,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48634-80-6,172.16.0.1,48634,192.168.10.50,80,6,5/7/17 10:33,111452798,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.782293577,0.071779266,15900000,41500000,110000000,59,111000000,27900000,54700000,110000000,813,110000000,55000000,77700000,110000000,5673,0,0,0,0,168,104,0.044862041,0.026917225,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5732,0,5732,5732,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48632-80-6,172.16.0.1,48632,192.168.10.50,80,6,5/7/17 10:33,111457986,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.764126996,0.071775925,15900000,41500000,110000000,26,111000000,27900000,54700000,110000000,796,110000000,55000000,77800000,110000000,5502,0,0,0,0,168,104,0.044859953,0.026915972,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5613,0,5613,5613,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48636-80-6,172.16.0.1,48636,192.168.10.50,80,6,5/7/17 10:33,111447375,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.746634903,0.071782758,15900000,41500000,110000000,79,111000000,27900000,54700000,110000000,774,110000000,55000000,77700000,110000000,5264,0,0,0,0,168,104,0.044864224,0.026918534,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5343,0,5343,5343,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48638-80-6,172.16.0.1,48638,192.168.10.50,80,6,5/7/17 10:33,111442213,5,3,527,0,520,0,105.4,231.7882654,0,0,0,0,4.728908246,0.071786083,15900000,41500000,110000000,35,111000000,27900000,54700000,110000000,837,110000000,55000000,77700000,110000000,5336,0,0,0,0,168,104,0.044866302,0.026919781,0,520,58.55555556,173.0571518,29948.77778,0,0,0,1,0,0,0,0,0,65.875,105.4,0,168,0,0,0,0,0,0,5,527,3,0,29200,235,2,32,5415,0,5415,5415,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48642-80-6,172.16.0.1,48642,192.168.10.50,80,6,5/7/17 10:33,111431794,5,3,527,0,520,0,105.4,231.7882654,0,0,0,0,4.729350404,0.071792796,15900000,41500000,110000000,45,111000000,27900000,54700000,110000000,965,110000000,55000000,77700000,110000000,5276,0,0,0,0,168,104,0.044870497,0.026922298,0,520,58.55555556,173.0571518,29948.77778,0,0,0,1,0,0,0,0,0,65.875,105.4,0,168,0,0,0,0,0,0,5,527,3,0,29200,235,2,32,5376,0,5376,5376,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48644-80-6,172.16.0.1,48644,192.168.10.50,80,6,5/7/17 10:33,111426586,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.810342121,0.071796151,15900000,41500000,110000000,13,111000000,27900000,54700000,110000000,685,110000000,55000000,77700000,110000000,5399,0,0,0,0,168,104,0.044872594,0.026923557,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5530,0,5530,5530,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48646-80-6,172.16.0.1,48646,192.168.10.50,80,6,5/7/17 10:33,111421377,5,3,526,0,520,0,105.2,231.8948037,0,0,0,0,4.720817622,0.071799508,15900000,41500000,110000000,41,111000000,27900000,54700000,110000000,750,110000000,55000000,77700000,110000000,5269,0,0,0,0,168,104,0.044874692,0.026924815,0,520,58.44444444,173.0947075,29961.77778,0,0,0,1,0,0,0,0,0,65.75,105.2,0,168,0,0,0,0,0,0,5,526,3,0,29200,235,2,32,5345,0,5345,5345,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48650-80-6,172.16.0.1,48650,192.168.10.50,80,6,5/7/17 10:33,111410966,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.784089207,0.071806217,15900000,41500000,110000000,11,111000000,27900000,54700000,110000000,648,110000000,55000000,77700000,110000000,5327,0,0,0,0,168,104,0.044878886,0.026927331,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5436,0,5436,5436,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48652-80-6,172.16.0.1,48652,192.168.10.50,80,6,5/7/17 10:33,111405994,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.757374186,0.071809422,15900000,41500000,110000000,54,111000000,27900000,54700000,110000000,849,110000000,55000000,77700000,110000000,5535,0,0,0,0,168,104,0.044880889,0.026928533,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5652,0,5652,5652,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48654-80-6,172.16.0.1,48654,192.168.10.50,80,6,5/7/17 10:33,111400785,5,3,532,0,520,0,106.4,231.2678101,0,0,0,0,4.775549831,0.071812779,15900000,41400000,110000000,13,111000000,27900000,54700000,110000000,841,110000000,55000000,77700000,110000000,5436,0,0,0,0,168,104,0.044882987,0.026929792,0,520,59.11111111,172.8788915,29887.11111,0,0,0,1,0,0,0,0,0,66.5,106.4,0,168,0,0,0,0,0,0,5,532,3,0,29200,235,2,32,5557,0,5557,5557,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48640-80-6,172.16.0.1,48640,192.168.10.50,80,6,5/7/17 10:33,111437170,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.809885247,0.071789332,15900000,41500000,110000000,21,111000000,27900000,54700000,110000000,767,110000000,55000000,77700000,110000000,5325,0,0,0,0,168,104,0.044868333,0.026921,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5421,0,5421,5421,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48656-80-6,172.16.0.1,48656,192.168.10.50,80,6,5/7/17 10:33,111395405,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.766803442,0.071816248,15900000,41400000,110000000,56,111000000,27800000,54700000,110000000,654,110000000,55000000,77700000,110000000,5245,0,0,0,0,168,104,0.044885155,0.026931093,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5363,0,5363,5363,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48660-80-6,172.16.0.1,48660,192.168.10.50,80,6,5/7/17 10:33,111384949,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.812140283,0.071822989,15900000,41400000,110000000,59,111000000,27800000,54700000,110000000,601,110000000,54900000,77700000,110000000,5191,0,0,0,0,168,104,0.044889368,0.026933621,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5281,0,5281,5281,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48658-80-6,172.16.0.1,48658,192.168.10.50,80,6,5/7/17 10:33,111390190,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.75804916,0.07181961,15900000,41400000,110000000,52,111000000,27800000,54700000,110000000,640,110000000,55000000,77700000,110000000,5242,0,0,0,0,168,104,0.044887256,0.026932354,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5344,0,5344,5344,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48662-80-6,172.16.0.1,48662,192.168.10.50,80,6,5/7/17 10:33,111379772,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.758494208,0.071826328,15900000,41400000,110000000,44,111000000,27800000,54700000,110000000,626,110000000,54900000,77700000,110000000,5380,0,0,0,0,168,104,0.044891455,0.026934873,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5437,0,5437,5437,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48664-80-6,172.16.0.1,48664,192.168.10.50,80,6,5/7/17 10:33,111374752,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.749729993,0.071829565,15900000,41400000,110000000,16,111000000,27800000,54700000,110000000,779,110000000,54900000,77700000,110000000,5940,0,0,0,0,168,104,0.044893478,0.026936087,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5956,0,5956,5956,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48666-80-6,172.16.0.1,48666,192.168.10.50,80,6,5/7/17 10:33,111369499,5,3,540,0,520,0,108,230.4777647,0,0,0,0,4.848724335,0.071832953,15900000,41400000,110000000,18,111000000,27800000,54700000,110000000,792,110000000,54900000,77700000,110000000,5509,0,0,0,0,168,104,0.044895596,0.026937357,0,520,60,172.626765,29800,0,0,0,1,0,0,0,0,0,67.5,108,0,168,0,0,0,0,0,0,5,540,3,0,29200,235,2,32,5527,0,5527,5527,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48668-80-6,172.16.0.1,48668,192.168.10.50,80,6,5/7/17 10:33,111364272,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.759156509,0.071836325,15900000,41400000,110000000,17,111000000,27800000,54700000,110000000,749,110000000,54900000,77700000,110000000,5396,0,0,0,0,168,104,0.044897703,0.026938622,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5413,0,5413,5413,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48670-80-6,172.16.0.1,48670,192.168.10.50,80,6,5/7/17 10:33,111358988,5,3,526,0,520,0,105.2,231.8948037,0,0,0,0,4.723462465,0.071839733,15900000,41400000,110000000,42,111000000,27800000,54700000,110000000,615,110000000,54900000,77700000,110000000,5252,0,0,0,0,168,104,0.044899833,0.0269399,0,520,58.44444444,173.0947075,29961.77778,0,0,0,1,0,0,0,0,0,65.75,105.2,0,168,0,0,0,0,0,0,5,526,3,0,29200,235,2,32,5328,0,5328,5328,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48672-80-6,172.16.0.1,48672,192.168.10.50,80,6,5/7/17 10:33,111353761,5,3,529,0,520,0,105.8,231.5776328,0,0,0,0,4.750625352,0.071843106,15900000,41400000,110000000,21,111000000,27800000,54700000,110000000,643,110000000,54900000,77700000,110000000,5163,0,0,0,0,168,104,0.044901941,0.026941165,0,520,58.77777778,172.9839427,29923.44444,0,0,0,1,0,0,0,0,0,66.125,105.8,0,168,0,0,0,0,0,0,5,529,3,0,29200,235,2,32,5258,0,5258,5258,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48674-80-6,172.16.0.1,48674,192.168.10.50,80,6,5/7/17 10:33,111348577,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.75982733,0.07184645,15900000,41400000,110000000,45,111000000,27800000,54700000,110000000,616,110000000,54900000,77700000,110000000,5287,0,0,0,0,168,104,0.044904031,0.026942419,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5340,0,5340,5340,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48676-80-6,172.16.0.1,48676,192.168.10.50,80,6,5/7/17 10:33,111343495,5,3,527,0,520,0,105.4,231.7882654,0,0,0,0,4.733100932,0.07184973,15900000,41400000,110000000,49,111000000,27800000,54700000,110000000,632,110000000,54900000,77700000,110000000,5517,0,0,0,0,168,104,0.044906081,0.026943649,0,520,58.55555556,173.0571518,29948.77778,0,0,0,1,0,0,0,0,0,65.875,105.4,0,168,0,0,0,0,0,0,5,527,3,0,29200,235,2,32,5566,0,5566,5566,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48678-80-6,172.16.0.1,48678,192.168.10.50,80,6,5/7/17 10:33,111338247,5,3,530,0,520,0,106,231.4735406,0,0,0,0,4.760268949,0.071853116,15900000,41400000,110000000,40,111000000,27800000,54700000,110000000,744,110000000,54900000,77700000,110000000,5293,0,0,0,0,168,104,0.044908198,0.026944919,0,520,58.88888889,172.9482903,29911.11111,0,0,0,1,0,0,0,0,0,66.25,106,0,168,0,0,0,0,0,0,5,530,3,0,29200,235,2,32,5363,0,5363,5363,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48680-80-6,172.16.0.1,48680,192.168.10.50,80,6,5/7/17 10:33,111332971,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.78744073,0.071856521,15900000,41400000,110000000,21,111000000,27800000,54700000,110000000,758,110000000,54900000,77700000,110000000,5282,0,0,0,0,168,104,0.044910326,0.026946195,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5303,0,5303,5303,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48682-80-6,172.16.0.1,48682,192.168.10.50,80,6,5/7/17 10:33,111327777,5,3,539,0,520,0,107.8,230.5736325,0,0,0,0,4.841558994,0.071859874,15900000,41400000,110000000,8,111000000,27800000,54700000,110000000,623,110000000,54900000,77700000,110000000,5311,0,0,0,0,168,104,0.044912421,0.026947453,0,520,59.88888889,172.6560486,29810.11111,0,0,0,1,0,0,0,0,0,67.375,107.8,0,168,0,0,0,0,0,0,5,539,3,0,29200,235,2,32,5360,0,5360,5360,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48684-80-6,172.16.0.1,48684,192.168.10.50,80,6,5/7/17 10:33,111322638,5,3,531,0,520,0,106.2,231.370266,0,0,0,0,4.769919304,0.071863191,15900000,41400000,110000000,26,111000000,27800000,54700000,110000000,948,110000000,54900000,77700000,110000000,5343,0,0,0,0,168,104,0.044914494,0.026948697,0,520,59,172.9132731,29899,0,0,0,1,0,0,0,0,0,66.375,106.2,0,168,0,0,0,0,0,0,5,531,3,0,29200,235,2,32,5369,0,5369,5369,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48686-80-6,172.16.0.1,48686,192.168.10.50,80,6,5/7/17 10:33,111317338,5,3,527,0,520,0,105.4,231.7882654,0,0,0,0,4.734213102,0.071866613,15900000,41400000,110000000,13,111000000,27800000,54700000,110000000,586,110000000,54900000,77700000,110000000,5385,0,0,0,0,168,104,0.044916633,0.02694998,0,520,58.55555556,173.0571518,29948.77778,0,0,0,1,0,0,0,0,0,65.875,105.4,0,168,0,0,0,0,0,0,5,527,3,0,29200,235,2,32,5418,0,5418,5418,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48688-80-6,172.16.0.1,48688,192.168.10.50,80,6,5/7/17 10:33,111312372,5,3,537,0,520,0,107.4,230.7678487,0,0,0,0,4.824261583,0.071869819,15900000,41400000,110000000,45,111000000,27800000,54700000,110000000,782,110000000,54900000,77600000,110000000,5439,0,0,0,0,168,104,0.044918637,0.026951182,0,520,59.66666667,172.7165308,29831,0,0,0,1,0,0,0,0,0,67.125,107.4,0,168,0,0,0,0,0,0,5,537,3,0,29200,235,2,32,5484,0,5484,5484,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48690-80-6,172.16.0.1,48690,192.168.10.50,80,6,5/7/17 10:33,111306980,5,3,533,0,520,0,106.6,231.166174,0,0,0,0,4.788558633,0.0718733,15900000,41400000,110000000,30,111000000,27800000,54700000,110000000,624,110000000,54900000,77600000,110000000,5223,0,0,0,0,168,104,0.044920813,0.026952488,0,520,59.22222222,172.8451459,29875.44444,0,0,0,1,0,0,0,0,0,66.625,106.6,0,168,0,0,0,0,0,0,5,533,3,0,29200,235,2,32,5270,0,5270,5270,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48692-80-6,172.16.0.1,48692,192.168.10.50,80,6,5/7/17 10:33,111301812,5,3,538,0,520,0,107.6,230.6703275,0,0,0,0,4.833703875,0.071876638,15900000,41400000,110000000,47,111000000,27800000,54700000,110000000,614,110000000,54900000,77600000,110000000,5232,0,0,0,0,168,104,0.044922898,0.026953739,0,520,59.77777778,172.6859706,29820.44444,0,0,0,1,0,0,0,0,0,67.25,107.6,0,168,0,0,0,0,0,0,5,538,3,0,29200,235,2,32,5279,0,5279,5279,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48694-80-6,172.16.0.1,48694,192.168.10.50,80,6,5/7/17 10:33,111296604,5,3,536,0,520,0,107.2,230.866195,0,0,0,0,4.815960063,0.071880001,15900000,41400000,110000000,48,111000000,27800000,54700000,110000000,580,110000000,54900000,77600000,110000000,5255,0,0,0,0,168,104,0.044925001,0.026955,0,520,59.55555556,172.7477287,29841.77778,0,0,0,1,0,0,0,0,0,67,107.2,0,168,0,0,0,0,0,0,5,536,3,0,29200,235,2,32,5303,0,5303,5303,110000000,0,110000000,110000000,Malicious
172.16.0.1-192.168.10.50-48696-80-6,172.16.0.1,48696,192.168.10.50,80,6,5/7/17 10:33,111291370,5,3,534,0,520,0,106.8,231.0653587,0,0,0,0,4.798215711,0.071883381,15900000,41400000,110000000,15,111000000,27800000,54700000,110000000,613,110000000,54900000,77600000,110000000,5190,0,0,0,0,168,104,0.044927113,0.026956268,0,520,59.33333333,172.8120366,29864,0,0,0,1,0,0,0,0,0,66.75,106.8,0,168,0,0,0,0,0,0,5,534,3,0,29200,235,2,32,5211,0,5211,5211,110000000,0,110000000,110000000,Malicious
